QLD,9/26/2019 9:15:00 AM,4.7,4.7,4.7,4.7,127500,0
QLD,2/24/2020 9:25:00 AM,4.7,4.7,4.7,4.7,30700,0
QLD,3/27/2020 10:05:00 AM,4.7,4.7,4.7,4.7,2100,0
QLD,5/19/2020 10:10:00 AM,4.7,4.7,4.7,4.7,2000,0
QLD,7/3/2020 9:30:00 AM,4.7,4.7,4.7,4.7,3000,0
QLD,3/18/2021 10:49:18 AM,4.7,4.7,4.7,4.7,64800,0
QLD,6/28/2021 1:52:34 PM,4.7,4.7,4.7,4.7,3700,0
QLD,10/8/2021 11:02:10 AM,4.4,4.4,4.4,4.4,2900,0
